725, 12647836, 13133875, 14448163, 12676865, 14809980, 15075401, 14446263, 12732433, 12961687, 11909608, 11297071, 12169124, 11202154, 16724800, 16587531, 15846898, 20414715, 13537526, 10569376
730, 13377586, 13156316, 12790041, 14753288, 13248933, 12319062, 16182402, 12112597, 13715108, 12256058, 14601613, 13416551, 14252113, 16024049, 14212958, 11312871, 11476452, 14442217, 10631079
735, 15838578, 14723321, 13279787, 12707871, 17754902, 14836550, 10469369, 13968402, 12423373, 10035446, 12996180, 10934991, 12189311, 13915937, 13288791, 10685946, 11532413, 15203510, 12634115
740, 11610826, 13354149, 13012298, 14743449, 14378579, 13031864, 18158096, 13992203, 11934104, 9674613, 13739768, 14873321, 9852740, 10838690, 11545346, 9906939, 13254741, 15104343, 13558768
745, 16191489, 10484260, 18637445, 13211990, 15104035, 15041054, 11485179, 17934520, 10909788, 10843555, 10746936, 11569793, 10427366, 14742289, 11778079, 12658447, 12510991, 14673880, 11917997
750, 11886293, 13681726, 10719755, 14887874, 15300622, 15559489, 15466984, 16082238, 10617766, 11312097, 14409585, 13816633, 15191804, 12390330, 13675699, 14577664, 11916221, 11410413, 10781935
755, 13050337, 13011033, 15634293, 15310089, 13115550, 13440984, 15521831, 14149414, 13455003, 13520422, 10742520, 15013130, 14020267, 16266119, 22391102, 14201136, 13166343, 11629291, 15598668
760, 11621725, 11832544, 9983668, 13008403, 14059206, 17132156, 11830324, 11029186, 13106707, 11059795, 12738815, 12880269, 12888925, 14246265, 14872392, 16230780, 11551293, 16118550, 15351804
765, 15929961, 15935215, 11787667, 11508437, 14709433, 13654782, 16602921, 12156026, 15639828, 17310206, 15557021, 15960029, 15552995, 14015684, 14551064, 15849019, 10119735, 13718635, 11952611
770, 12953190, 14197844, 14660883, 14624638, 18488463, 11523353, 15812343, 12847903, 15389147, 10177591, 14473294, 10703310, 13979493, 11629138, 14970977, 13313956, 16284368, 15302818, 10521375
775, 14274425, 12257234, 19461089, 16838742, 15419830, 12147085, 11030815, 15850629, 10796157, 14666172, 14536526, 14262039, 12144399, 17458668, 13691411, 11054267, 13770899, 12581159, 10662302
780, 11141853, 13958363, 11417551, 15484179, 13547553, 12119131, 13858352, 11019520, 12825058, 11795101, 14558987, 11396516, 14556518, 13376932, 13324228, 12332931, 13496931, 15026308, 23401614
785, 15262397, 13240829, 13633816, 16308771, 13436055, 16172597, 19913239, 13677539, 16445812, 11674308, 13054786, 17580741, 12595042, 15574803, 15204948, 13806787, 16176108, 14354583, 11270774
790, 16480113, 11323572, 14766978, 11791072, 17231103, 16537216, 11335283, 15065274, 15886113, 14442133, 12955587, 10960124, 14839865, 15289586, 15640934, 13971682, 13419692, 12685855, 15225394
795, 11661407, 15325218, 13707151, 11255015, 14017478, 14575885, 16237351, 12188889, 23430334, 17685742, 12331269, 11549017, 10449659, 16206830, 15000249, 11754949, 14195828, 17184717, 22098109
800, 15162446, 16626682, 11668761, 13270710, 17886754, 11385732, 12484755, 14482384, 12037971, 11864687, 11024645, 13300068, 12879598, 21711434, 14055462, 15631488, 10563441, 11836654, 12646584
805, 14208645, 14725826, 16149259, 17892593, 16596686, 11057740, 15337550, 10675238, 14100764, 14345691, 15256105, 11521723, 15463141, 16874626, 13003031, 16200363, 12847744, 12201971, 14345849
810, 14480754, 11649357, 25592465, 21194184, 15031832, 14585148, 11968335, 12771774, 16325052, 13775818, 15829638, 12985759, 13490793, 14655093, 15676877, 22446124, 11529451, 13620685, 12120645
815, 14552094, 17140310, 18461224, 15498310, 11182102, 15520552, 13872365, 13503865, 13025209, 15872732, 16928757, 15168449, 23769734, 20176617, 12774498, 12267252, 15350045, 17056338, 12614631
820, 12241356, 14553540, 12123995, 12419437, 16404179, 19754197, 15152865, 14636402, 12269612, 12261293, 15357049, 13784528, 13490790, 16390806, 15643009, 13167330, 13780890, 11346823, 13407077
825, 15363513, 11452375, 11118431, 14783939, 22904162, 18104887, 13171433, 15603618, 13844523, 12146949, 15870568, 15046768, 15584761, 11760203, 15660516, 17062898, 11971798, 10780513, 11888685
830, 15842151, 14407157, 18898946, 15571783, 14680850, 14095207, 11561550, 12353347, 13958943, 15254609, 19057647, 11552288, 15467780, 16708897, 13304443, 12294835, 16321731, 15074420, 16570401
835, 15638795, 12169718, 13760689, 11900537, 18034257, 12315654, 15612099, 13343623, 21473228, 15533728, 15088485, 15900310, 15187511, 14193265, 12481721, 11609983, 12961113, 16668893, 11885560
840, 13722603, 13377990, 19432066, 16585065, 15375730, 16715873, 14608814, 16412677, 17020502, 15851725, 19087143, 15072944, 12831023, 14188616, 12805907, 12617170, 16596841, 13982766, 16454321
845, 14392497, 13091510, 16050367, 16836451, 17129094, 11743671, 12660285, 19503976, 16546241, 13379157, 18525050, 16147358, 15755430, 11434527, 15505413, 15342683, 13153377, 15766040, 18548025
850, 13703474, 14387535, 11672704, 17687804, 11268243, 14003767, 16246068, 18502956, 13815358, 12454208, 39104385, 11425535, 15430425, 11307144, 18466659, 17605238, 20800220, 20554718, 15092280
855, 16824588, 17567271, 17690953, 15868169, 16526822, 15067042, 12717489, 17085376, 13251296, 15112364, 12194203, 16070465, 17318245, 15593516, 13462480, 15008821, 13641056, 12466850, 12613716
860, 12309079, 13702839, 14731359, 14616375, 16743351, 15667636, 12985337, 15129697, 16167789, 15268886, 15222623, 12424772, 16283653, 14895872, 16214204, 16816339, 15311015, 14028901, 17023077
865, 13896322, 15083576, 15846396, 13854893, 16594401, 16972497, 14926514, 17078297, 16378472, 14309950, 17327577, 16327721, 12530265, 18516559, 17066448, 11960097, 16740990, 15092450, 11962660
870, 16122611, 13435377, 16285547, 11274663, 14858428, 12849907, 16650623, 14952905, 18097990, 14066637, 16310528, 16784869, 15477826, 14477481, 13478061, 16763173, 20303081, 16174818, 16893322
875, 14258006, 17480764, 18704559, 17988941, 15025885, 19078922, 14044504, 12486973, 16660769, 13392141, 12258629, 16503924, 17066465, 23565199, 15258543, 14492506, 15922863, 16958370, 15290750
880, 15762659, 22480267, 14508823, 14833479, 14668752, 18743879, 15390576, 17924262, 18536612, 13052977, 14577754, 12282656, 16612098, 15793001, 12733788, 16489948, 17357401, 17228171, 15419780
885, 17138716, 22013178, 17676145, 14068889, 16611879, 16707435, 18751434, 16687854, 15271348, 16690546, 18844068, 19250409, 17993724, 16946498, 16877685, 14589431, 16444318, 17676067, 16655721
890, 21646487, 13225787, 20276367, 19717514, 19461743, 18242540, 16917952, 19781047, 18079678, 15590604, 17057486, 17631983, 15523793, 12781542, 16199890, 15231831, 13675614, 16880539, 17598846
895, 13291279, 14651737, 18188164, 16663766, 17603314, 15803150, 18458079, 12536394, 19940576, 17775448, 12890611, 16456021, 16350017, 15425927, 13868748, 14582555, 16563081, 17909513, 14856925
900, 15934345, 22579124, 13742452, 11831261, 16619190, 12487558, 20057815, 14126501, 17224743, 12202407, 20156575, 13719188, 17527060, 16335930, 16104829, 17788753, 12894853, 18440744, 12353370
905, 18352860, 13699921, 20529778, 16970938, 14275247, 16456336, 18553741, 17466523, 17822097, 15571778, 16054689, 18664669, 16287821, 18251912, 16858591, 17833567, 18599965, 12609034, 16689834
910, 16513037, 17862014, 12221712, 17810075, 19135705, 18236648, 15786219, 15270522, 14789854, 13715360, 15187789, 19634532, 13496189, 17753071, 17689166, 15134076, 15909637, 17397644, 17229738
915, 17197161, 19105186, 22120223, 17668509, 16070998, 18142254, 14408225, 18501874, 17592076, 11906378, 16027235, 16301638, 15789143, 13129795, 14663044, 17523503, 18603556, 14536165, 12804328
920, 19233694, 16113401, 14612497, 17421897, 13011136, 12986663, 14818159, 16739884, 17710217, 16439082, 16473651, 19702029, 17800685, 15067449, 16486298, 17724788, 13771321, 17128134, 18956146
925, 20890277, 17435048, 18413518, 16967975, 17820757, 16924351, 18188431, 17967962, 17707321, 12141585, 18855855, 15002960, 18083222, 15294939, 16116011, 13760130, 16593146, 19321543, 16528685
930, 18028649, 15630344, 19064072, 16550466, 19584753, 13802390, 14268917, 15010908, 16329466, 18438620, 14497189, 18409377, 21699151, 16331991, 20543829, 18510450, 15618579, 19021616, 16638833
935, 14859735, 16195827, 14227693, 18573217, 17223894, 17330649, 15923780, 17227581, 18111615, 13749060, 18529871, 17208668, 16929039, 13915329, 15883735, 16011208, 18513516, 14443061, 17168926
940, 18764849, 14296103, 17741935, 18378645, 17262523, 14768678, 18920783, 17395138, 16505830, 16590884, 19992250, 14649390, 14341404, 17750333, 16544383, 19472532, 18778989, 16491150, 19786036
945, 17378197, 14935514, 17608563, 12591870, 18075496, 19304883, 14082545, 21668390, 16279620, 16417610, 18216407, 16010327, 17707263, 15931427, 14891170, 15927285, 13834381, 17483377, 17257016
950, 15292006, 18744418, 15670842, 19716845, 17463508, 21416149, 18291559, 15278842, 13993297, 17902800, 18923676, 18656463, 16056401, 18342416, 18659422, 18485304, 17414531, 15847711, 17634412
955, 20183503, 32246550, 15948604, 19243625, 13111822, 18126765, 15993137, 15564966, 19200554, 13295551, 16650330, 13665570, 16437186, 15916358, 21472346, 14800901, 13943613, 21460055, 16092525
960, 19664985, 15795799, 21911031, 19502788, 18985646, 19895897, 20854587, 18460597, 16266006, 18139478, 16540985, 16235262, 17034848, 14240918, 16337779, 13102202, 18156739, 21178496, 17677455
965, 27436218, 23677428, 14816116, 18664739, 17118345, 17535716, 18073906, 14797431, 18009666, 18648553, 14242817, 15952341, 16282381, 18417571, 18191805, 19929778, 14240099, 16819829, 12865100
970, 19739457, 17990004, 14403709, 16163269, 18161553, 17020916, 15986071, 19304403, 19953209, 19962000, 19621382, 18113915, 18756137, 14578953, 19180362, 15396280, 18350423, 12505606, 15944885
975, 21908780, 17605084, 18440578, 21452924, 18739450, 19908254, 18685460, 17006131, 18621042, 17342625, 17955648, 17884552, 19189632, 20801883, 15016081, 13515246, 18562077, 12933459, 17013856
980, 21303963, 18796089, 16414225, 21836899, 14595774, 19832289, 14900860, 16674841, 18516458, 22165914, 18001579, 17811665, 14458214, 18531326, 16723747, 16701197, 15682553, 19565401, 14792904
985, 18787216, 18640692, 15488402, 18750856, 17266509, 17993295, 19050765, 13689384, 18046430, 18975053, 19445686, 18727849, 14257177, 18083146, 19764886, 13956021, 17311840, 19852448, 17843394
990, 21412973, 20444988, 20081270, 18278446, 20915505, 17578444, 17831028, 15636658, 16488361, 17347593, 18938560, 13847346, 16665205, 17474993, 17892945, 16966484, 15618743, 19408383, 17559679
995, 24497930, 19473486, 19917164, 19963583, 20874804, 23885439, 19525244, 20660457, 13289274, 19780786, 16441409, 18248277, 16280117, 19034397, 14363328, 18283758, 21203389, 18803755, 19043026
