cmapSize, cmapNo, bufferSize, decayFactor, rebuildThreshold, ed, mem
25, 5, 150, 1.0, 0.5, 0.03049559471640551, 8232
25, 5, 150, 1.0, 0.7, 0.03049559471640551, 4152
25, 5, 150, 2.0, 0.01, 0.024214156524411116, 10272
25, 5, 150, 2.0, 0.09, 0.00957615349961159, 10272
25, 5, 150, 2.0, 0.3, 0.03049559471640551, 10272
25, 5, 150, 2.0, 0.5, 0.03049559471640551, 8232
25, 5, 150, 2.0, 0.7, 0.03049559471640551, 4152
25, 5, 150, 2.5, 0.01, 0.020044733785049118, 10272
25, 5, 150, 2.5, 0.09, 0.00931100809415433, 10272
25, 5, 150, 2.5, 0.3, 0.03049559471640551, 10272
25, 5, 150, 2.5, 0.5, 0.03049559471640551, 8232
25, 5, 150, 2.5, 0.7, 0.03049559471640551, 4152
25, 10, 10, 0.2, 0.01, 0.08468121343308185, 20472
25, 10, 10, 0.2, 0.09, 0.0851332173913546, 20472
25, 10, 10, 0.2, 0.3, 0.05989912520233386, 20472
25, 10, 10, 0.2, 0.5, 0.03049559471640551, 16392
25, 10, 10, 0.2, 0.7, 0.03049559471640551, 10272
25, 10, 10, 0.5, 0.01, 0.07929832211845166, 20472
25, 10, 10, 0.5, 0.09, 0.07860671793361661, 20472
25, 10, 10, 0.5, 0.3, 0.05295786240310372, 20472
25, 10, 10, 0.5, 0.5, 0.03049559471640551, 16392
25, 10, 10, 0.5, 0.7, 0.03049559471640551, 10272
25, 10, 10, 1.0, 0.01, 0.07091012390353267, 20472
25, 10, 10, 1.0, 0.09, 0.07027077098901816, 20472
25, 10, 10, 1.0, 0.3, 0.04498090267461136, 20472
25, 10, 10, 1.0, 0.5, 0.03049559471640551, 16392
25, 10, 10, 1.0, 0.7, 0.03049559471640551, 10272
25, 10, 10, 2.0, 0.01, 0.058391279350301056, 20472
25, 10, 10, 2.0, 0.09, 0.057599061398037096, 20472
25, 10, 10, 2.0, 0.3, 0.047752390455053084, 20472
25, 10, 10, 2.0, 0.5, 0.03049559471640551, 16392
25, 10, 10, 2.0, 0.7, 0.03049559471640551, 10272
25, 10, 10, 2.5, 0.01, 0.060659795307094005, 20472
25, 10, 10, 2.5, 0.09, 0.05697288446970762, 20472
25, 10, 10, 2.5, 0.3, 0.02853760135422437, 20472
25, 10, 10, 2.5, 0.5, 0.03049559471640551, 16392
25, 10, 10, 2.5, 0.7, 0.03049559471640551, 10272
25, 10, 30, 0.2, 0.01, 0.08537375609291849, 20472
25, 10, 30, 0.2, 0.09, 0.09012859580952638, 20472
25, 10, 30, 0.2, 0.3, 0.03049559471640551, 20472
25, 10, 30, 0.2, 0.5, 0.03049559471640551, 10272
25, 10, 30, 0.2, 0.7, 0.03049559471640551, 8232
25, 10, 30, 0.5, 0.01, 0.06928593927373312, 20472
25, 10, 30, 0.5, 0.09, 0.07236943844958245, 20472
25, 10, 30, 0.5, 0.3, 0.03049559471640551, 20472
25, 10, 30, 0.5, 0.5, 0.03049559471640551, 10272
25, 10, 30, 0.5, 0.7, 0.03049559471640551, 8232
25, 10, 30, 1.0, 0.01, 0.056400502438080764, 20472
25, 10, 30, 1.0, 0.09, 0.05539342445852236, 20472
25, 10, 30, 1.0, 0.3, 0.03049559471640551, 18432
25, 10, 30, 1.0, 0.5, 0.03049559471640551, 10272
25, 10, 30, 1.0, 0.7, 0.03049559471640551, 8232
25, 10, 30, 2.0, 0.01, 0.039278194311656134, 20472
25, 10, 30, 2.0, 0.09, 0.035998048737080776, 20472
25, 10, 30, 2.0, 0.3, 0.03049559471640551, 20472
25, 10, 30, 2.0, 0.5, 0.03049559471640551, 10272
25, 10, 30, 2.0, 0.7, 0.03049559471640551, 8232
25, 10, 30, 2.5, 0.01, 0.03566819325723183, 20472
25, 10, 30, 2.5, 0.09, 0.031868413586430264, 20472
25, 10, 30, 2.5, 0.3, 0.03049559471640551, 20472
25, 10, 30, 2.5, 0.5, 0.03049559471640551, 10272
25, 10, 30, 2.5, 0.7, 0.03049559471640551, 8232
25, 10, 70, 0.2, 0.01, 0.0820354793050108, 20472
25, 10, 70, 0.2, 0.09, 0.05166803291503699, 20472
25, 10, 70, 0.2, 0.3, 0.03049559471640551, 12312
25, 10, 70, 0.2, 0.5, 0.03049559471640551, 10272
25, 10, 70, 0.2, 0.7, 0.03049559471640551, 6192
25, 10, 70, 0.5, 0.01, 0.06687887845618629, 20472
25, 10, 70, 0.5, 0.09, 0.05200466709441772, 20472
25, 10, 70, 0.5, 0.3, 0.03049559471640551, 14352
25, 10, 70, 0.5, 0.5, 0.03049559471640551, 10272
25, 10, 70, 0.5, 0.7, 0.03049559471640551, 6192
25, 10, 70, 1.0, 0.01, 0.04975827818681995, 20472
25, 10, 70, 1.0, 0.09, 0.05609653593139688, 20472
25, 10, 70, 1.0, 0.3, 0.03049559471640551, 14352
25, 10, 70, 1.0, 0.5, 0.03049559471640551, 10272
25, 10, 70, 1.0, 0.7, 0.03049559471640551, 6192
25, 10, 70, 2.0, 0.01, 0.03234433937923165, 20472
25, 10, 70, 2.0, 0.09, 0.04083097677465167, 20472
25, 10, 70, 2.0, 0.3, 0.03049559471640551, 14352
25, 10, 70, 2.0, 0.5, 0.03049559471640551, 10272
25, 10, 70, 2.0, 0.7, 0.03049559471640551, 6192
25, 10, 70, 2.5, 0.01, 0.028921021342069572, 20472
25, 10, 70, 2.5, 0.09, 0.03716915946039964, 20472
25, 10, 70, 2.5, 0.3, 0.03049559471640551, 14352
25, 10, 70, 2.5, 0.5, 0.03049559471640551, 10272
25, 10, 70, 2.5, 0.7, 0.03049559471640551, 6192
25, 10, 120, 0.2, 0.01, 0.050924044323645196, 20472
25, 10, 120, 0.2, 0.09, 0.013303495656995425, 20472
25, 10, 120, 0.2, 0.3, 0.03049559471640551, 10272
25, 10, 120, 0.2, 0.5, 0.03049559471640551, 8232
25, 10, 120, 0.2, 0.7, 0.03049559471640551, 4152
25, 10, 120, 0.5, 0.01, 0.04763188018792448, 20472
25, 10, 120, 0.5, 0.09, 0.012202283656966193, 20472
25, 10, 120, 0.5, 0.3, 0.03049559471640551, 10272
25, 10, 120, 0.5, 0.5, 0.03049559471640551, 8232
25, 10, 120, 0.5, 0.7, 0.03049559471640551, 4152
25, 10, 120, 1.0, 0.01, 0.042210070559081686, 20472
25, 10, 120, 1.0, 0.09, 0.010820089811048837, 20472
25, 10, 120, 1.0, 0.3, 0.03049559471640551, 10272
25, 10, 120, 1.0, 0.5, 0.03049559471640551, 8232
25, 10, 120, 1.0, 0.7, 0.03049559471640551, 4152
25, 10, 120, 2.0, 0.01, 0.0272010960183577, 20472
25, 10, 120, 2.0, 0.09, 0.009569172565770893, 20472
25, 10, 120, 2.0, 0.3, 0.03049559471640551, 10272
25, 10, 120, 2.0, 0.5, 0.03049559471640551, 8232
25, 10, 120, 2.0, 0.7, 0.03049559471640551, 4152
25, 10, 120, 2.5, 0.01, 0.02102436156271599, 20472
25, 10, 120, 2.5, 0.09, 0.009339895903593357, 20472
25, 10, 120, 2.5, 0.3, 0.03049559471640551, 10272
25, 10, 120, 2.5, 0.5, 0.03049559471640551, 8232
25, 10, 120, 2.5, 0.7, 0.03049559471640551, 4152
25, 10, 150, 0.2, 0.01, 0.05244983153094975, 18432
25, 10, 150, 0.2, 0.09, 0.012992999847755439, 18432
25, 10, 150, 0.2, 0.3, 0.03049559471640551, 10272
25, 10, 150, 0.2, 0.5, 0.03049559471640551, 8232
25, 10, 150, 0.2, 0.7, 0.03049559471640551, 4152
25, 10, 150, 0.5, 0.01, 0.047364989707899534, 18432
25, 10, 150, 0.5, 0.09, 0.01202200084050114, 18432
25, 10, 150, 0.5, 0.3, 0.03049559471640551, 10272
25, 10, 150, 0.5, 0.5, 0.03049559471640551, 8232
25, 10, 150, 0.5, 0.7, 0.03049559471640551, 4152
25, 10, 150, 1.0, 0.01, 0.03917650470242841, 18432
25, 10, 150, 1.0, 0.09, 0.010715719256465951, 18432
25, 10, 150, 1.0, 0.3, 0.03049559471640551, 10272
25, 10, 150, 1.0, 0.5, 0.03049559471640551, 8232
25, 10, 150, 1.0, 0.7, 0.03049559471640551, 4152
25, 10, 150, 2.0, 0.01, 0.024227779003311474, 18432
25, 10, 150, 2.0, 0.09, 0.00957615349961159, 18432
25, 10, 150, 2.0, 0.3, 0.03049559471640551, 10272
25, 10, 150, 2.0, 0.5, 0.03049559471640551, 8232
25, 10, 150, 2.0, 0.7, 0.03049559471640551, 4152
25, 10, 150, 2.5, 0.01, 0.020046277639305204, 18432
25, 10, 150, 2.5, 0.09, 0.00931100809415433, 18432
25, 10, 150, 2.5, 0.3, 0.03049559471640551, 10272
25, 10, 150, 2.5, 0.5, 0.03049559471640551, 8232
25, 10, 150, 2.5, 0.7, 0.03049559471640551, 4152
40, 2, 10, 0.2, 0.01, 0.07581145673208696, 6888
40, 2, 10, 0.2, 0.09, 0.06910980858850929, 6888
40, 2, 10, 0.2, 0.3, 0.03184456630941415, 6888
40, 2, 10, 0.2, 0.5, 0.01450297916074652, 6888
40, 2, 10, 0.2, 0.7, 0.01450297916074652, 6888
40, 2, 10, 0.5, 0.01, 0.0681876900910169, 6888
40, 2, 10, 0.5, 0.09, 0.06278968867021845, 6888
40, 2, 10, 0.5, 0.3, 0.031808405725978366, 6888
40, 2, 10, 0.5, 0.5, 0.01450297916074652, 6888
40, 2, 10, 0.5, 0.7, 0.01450297916074652, 6888
40, 2, 10, 1.0, 0.01, 0.06154807840182687, 6888
40, 2, 10, 1.0, 0.09, 0.054989044453843866, 6888
40, 2, 10, 1.0, 0.3, 0.02715235616294855, 6888
40, 2, 10, 1.0, 0.5, 0.01450297916074652, 6888
40, 2, 10, 1.0, 0.7, 0.01450297916074652, 6888
40, 2, 10, 2.0, 0.01, 0.05624131720268432, 6888
40, 2, 10, 2.0, 0.09, 0.053108406337930326, 6888
40, 2, 10, 2.0, 0.3, 0.020479664458874815, 6888
40, 2, 10, 2.0, 0.5, 0.01450297916074652, 6888
40, 2, 10, 2.0, 0.7, 0.01450297916074652, 6888
40, 2, 10, 2.5, 0.01, 0.06307813726595246, 6888
40, 2, 10, 2.5, 0.09, 0.05882433599460548, 6888
40, 2, 10, 2.5, 0.3, 0.028928978375779575, 6888
40, 2, 10, 2.5, 0.5, 0.01450297916074652, 6888
40, 2, 10, 2.5, 0.7, 0.01450297916074652, 6888
40, 2, 30, 0.2, 0.01, 0.06589907546237443, 6888
40, 2, 30, 0.2, 0.09, 0.0639873610521339, 6888
40, 2, 30, 0.2, 0.3, 0.01450297916074652, 6888
40, 2, 30, 0.2, 0.5, 0.01450297916074652, 6888
40, 2, 30, 0.2, 0.7, 0.01450297916074652, 6888
40, 2, 30, 0.5, 0.01, 0.05231699096362187, 6888
40, 2, 30, 0.5, 0.09, 0.05667981884931054, 6888
40, 2, 30, 0.5, 0.3, 0.01450297916074652, 6888
40, 2, 30, 0.5, 0.5, 0.01450297916074652, 6888
40, 2, 30, 0.5, 0.7, 0.01450297916074652, 6888
40, 2, 30, 1.0, 0.01, 0.043035136876970914, 6888
40, 2, 30, 1.0, 0.09, 0.042465096359114184, 6888
40, 2, 30, 1.0, 0.3, 0.01450297916074652, 6888
40, 2, 30, 1.0, 0.5, 0.01450297916074652, 6888
40, 2, 30, 1.0, 0.7, 0.01450297916074652, 6888
40, 2, 30, 2.0, 0.01, 0.03230037965374647, 6888
40, 2, 30, 2.0, 0.09, 0.029115745254819192, 6888
40, 2, 30, 2.0, 0.3, 0.01450297916074652, 6888
40, 2, 30, 2.0, 0.5, 0.01450297916074652, 6888
40, 2, 30, 2.0, 0.7, 0.01450297916074652, 6888
40, 2, 30, 2.5, 0.01, 0.030885579169868917, 6888
40, 2, 30, 2.5, 0.09, 0.027969989184889795, 6888
40, 2, 30, 2.5, 0.3, 0.01450297916074652, 6888
40, 2, 30, 2.5, 0.5, 0.01450297916074652, 6888
40, 2, 30, 2.5, 0.7, 0.01450297916074652, 6888
40, 2, 70, 0.2, 0.01, 0.05935892610006326, 6888
40, 2, 70, 0.2, 0.09, 0.04570680955392899, 6888
40, 2, 70, 0.2, 0.3, 0.01450297916074652, 6888
40, 2, 70, 0.2, 0.5, 0.01450297916074652, 6888
40, 2, 70, 0.2, 0.7, 0.01450297916074652, 6888
40, 2, 70, 0.5, 0.01, 0.051961430410455145, 6888
40, 2, 70, 0.5, 0.09, 0.04146416924290705, 6888
40, 2, 70, 0.5, 0.3, 0.01450297916074652, 6888
40, 2, 70, 0.5, 0.5, 0.01450297916074652, 6888
40, 2, 70, 0.5, 0.7, 0.01450297916074652, 6888
40, 2, 70, 1.0, 0.01, 0.03700166686065446, 6888
40, 2, 70, 1.0, 0.09, 0.034985679907601965, 6888
40, 2, 70, 1.0, 0.3, 0.01450297916074652, 6888
40, 2, 70, 1.0, 0.5, 0.01450297916074652, 6888
40, 2, 70, 1.0, 0.7, 0.01450297916074652, 6888
40, 2, 70, 2.0, 0.01, 0.028861613925120468, 6888
40, 2, 70, 2.0, 0.09, 0.028418258222053436, 6888
40, 2, 70, 2.0, 0.3, 0.01450297916074652, 6888
40, 2, 70, 2.0, 0.5, 0.01450297916074652, 6888
40, 2, 70, 2.0, 0.7, 0.01450297916074652, 6888
40, 2, 70, 2.5, 0.01, 0.026103018574761147, 6888
40, 2, 70, 2.5, 0.09, 0.025192159774839646, 6888
40, 2, 70, 2.5, 0.3, 0.01450297916074652, 6888
40, 2, 70, 2.5, 0.5, 0.01450297916074652, 6888
40, 2, 70, 2.5, 0.7, 0.01450297916074652, 6888
40, 2, 120, 0.2, 0.01, 0.04508106928694795, 6888
40, 2, 120, 0.2, 0.09, 0.012209381600953093, 6888
40, 2, 120, 0.2, 0.3, 0.01450297916074652, 6888
40, 2, 120, 0.2, 0.5, 0.01450297916074652, 6888
40, 2, 120, 0.2, 0.7, 0.01450297916074652, 6888
40, 2, 120, 0.5, 0.01, 0.045778208197347715, 6888
40, 2, 120, 0.5, 0.09, 0.01200537766183677, 6888
40, 2, 120, 0.5, 0.3, 0.01450297916074652, 6888
40, 2, 120, 0.5, 0.5, 0.01450297916074652, 6888
40, 2, 120, 0.5, 0.7, 0.01450297916074652, 6888
40, 2, 120, 1.0, 0.01, 0.02820619486175574, 6888
40, 2, 120, 1.0, 0.09, 0.012223446188841592, 6888
40, 2, 120, 1.0, 0.3, 0.01450297916074652, 6888
40, 2, 120, 1.0, 0.5, 0.01450297916074652, 6888
40, 2, 120, 1.0, 0.7, 0.01450297916074652, 6888
40, 2, 120, 2.0, 0.01, 0.02134871243446828, 6888
40, 2, 120, 2.0, 0.09, 0.013961115284357898, 6888
40, 2, 120, 2.0, 0.3, 0.01450297916074652, 6888
40, 2, 120, 2.0, 0.5, 0.01450297916074652, 6888
40, 2, 120, 2.0, 0.7, 0.01450297916074652, 6888
40, 2, 120, 2.5, 0.01, 0.01918320066195565, 6888
40, 2, 120, 2.5, 0.09, 0.014854027958741389, 6888
40, 2, 120, 2.5, 0.3, 0.01450297916074652, 6888
40, 2, 120, 2.5, 0.5, 0.01450297916074652, 6888
40, 2, 120, 2.5, 0.7, 0.01450297916074652, 6888
40, 2, 150, 0.2, 0.01, 0.04319022075155751, 6888
40, 2, 150, 0.2, 0.09, 0.012628254127562043, 6888
40, 2, 150, 0.2, 0.3, 0.01450297916074652, 6888
40, 2, 150, 0.2, 0.5, 0.01450297916074652, 6888
40, 2, 150, 0.2, 0.7, 0.01450297916074652, 6888
40, 2, 150, 0.5, 0.01, 0.03297898825811104, 6888
40, 2, 150, 0.5, 0.09, 0.012393547786323102, 6888
40, 2, 150, 0.5, 0.3, 0.01450297916074652, 6888
40, 2, 150, 0.5, 0.5, 0.01450297916074652, 6888
40, 2, 150, 0.5, 0.7, 0.01450297916074652, 6888
40, 2, 150, 1.0, 0.01, 0.02316584899102854, 6888
40, 2, 150, 1.0, 0.09, 0.012495134618930608, 6888
40, 2, 150, 1.0, 0.3, 0.01450297916074652, 6888
40, 2, 150, 1.0, 0.5, 0.01450297916074652, 6888
40, 2, 150, 1.0, 0.7, 0.01450297916074652, 6888
40, 2, 150, 2.0, 0.01, 0.018682860469885453, 6888
40, 2, 150, 2.0, 0.09, 0.013820540851498506, 6888
40, 2, 150, 2.0, 0.3, 0.01450297916074652, 6888
40, 2, 150, 2.0, 0.5, 0.01450297916074652, 6888
40, 2, 150, 2.0, 0.7, 0.01450297916074652, 6888
40, 2, 150, 2.5, 0.01, 0.01799507238963441, 6888
40, 2, 150, 2.5, 0.09, 0.014550060185834086, 6888
40, 2, 150, 2.5, 0.3, 0.01450297916074652, 6888
40, 2, 150, 2.5, 0.5, 0.01450297916074652, 6888
40, 2, 150, 2.5, 0.7, 0.01450297916074652, 6888
40, 3, 10, 0.2, 0.01, 0.06442068489024523, 10296
40, 3, 10, 0.2, 0.09, 0.059636404453964106, 10296
40, 3, 10, 0.2, 0.3, 0.040794617156249005, 10296
40, 3, 10, 0.2, 0.5, 0.01450297916074652, 10296
40, 3, 10, 0.2, 0.7, 0.01450297916074652, 10296
40, 3, 10, 0.5, 0.01, 0.06100359717188583, 10296
40, 3, 10, 0.5, 0.09, 0.05787993807798173, 10296
40, 3, 10, 0.5, 0.3, 0.030352024623145533, 10296
40, 3, 10, 0.5, 0.5, 0.01450297916074652, 10296
40, 3, 10, 0.5, 0.7, 0.01450297916074652, 10296
40, 3, 10, 1.0, 0.01, 0.055006688262938815, 10296
40, 3, 10, 1.0, 0.09, 0.04960806333541718, 10296
40, 3, 10, 1.0, 0.3, 0.028631770827055, 10296
40, 3, 10, 1.0, 0.5, 0.01450297916074652, 10296
40, 3, 10, 1.0, 0.7, 0.01450297916074652, 10296
40, 3, 10, 2.0, 0.01, 0.0513917557102396, 10296
40, 3, 10, 2.0, 0.09, 0.04785371341123343, 10296
40, 3, 10, 2.0, 0.3, 0.03127157582614046, 10296
40, 3, 10, 2.0, 0.5, 0.01450297916074652, 10296
40, 3, 10, 2.0, 0.7, 0.01450297916074652, 10296
40, 3, 10, 2.5, 0.01, 0.052263781656522804, 10296
40, 3, 10, 2.5, 0.09, 0.05077793815013672, 10296
40, 3, 10, 2.5, 0.3, 0.032654218403421406, 10296
40, 3, 10, 2.5, 0.5, 0.01450297916074652, 10296
40, 3, 10, 2.5, 0.7, 0.01450297916074652, 10296
40, 3, 30, 0.2, 0.01, 0.06812753833569629, 10296
40, 3, 30, 0.2, 0.09, 0.062201576888385915, 10296
40, 3, 30, 0.2, 0.3, 0.01450297916074652, 10296
40, 3, 30, 0.2, 0.5, 0.01450297916074652, 10296
40, 3, 30, 0.2, 0.7, 0.01450297916074652, 10296
40, 3, 30, 0.5, 0.01, 0.05695063246375043, 10296
40, 3, 30, 0.5, 0.09, 0.05923459836177425, 10296
40, 3, 30, 0.5, 0.3, 0.01450297916074652, 10296
40, 3, 30, 0.5, 0.5, 0.01450297916074652, 10296
40, 3, 30, 0.5, 0.7, 0.01450297916074652, 10296
40, 3, 30, 1.0, 0.01, 0.04809543200041915, 10296
40, 3, 30, 1.0, 0.09, 0.044417636616670114, 10296
40, 3, 30, 1.0, 0.3, 0.01450297916074652, 10296
40, 3, 30, 1.0, 0.5, 0.01450297916074652, 10296
40, 3, 30, 1.0, 0.7, 0.01450297916074652, 10296
40, 3, 30, 2.0, 0.01, 0.03450188984784483, 10296
40, 3, 30, 2.0, 0.09, 0.03072593442388841, 10296
40, 3, 30, 2.0, 0.3, 0.01450297916074652, 10296
40, 3, 30, 2.0, 0.5, 0.01450297916074652, 10296
40, 3, 30, 2.0, 0.7, 0.01450297916074652, 10296
40, 3, 30, 2.5, 0.01, 0.03201099269205503, 10296
40, 3, 30, 2.5, 0.09, 0.02924266728185271, 10296
40, 3, 30, 2.5, 0.3, 0.01450297916074652, 10296
40, 3, 30, 2.5, 0.5, 0.01450297916074652, 10296
40, 3, 30, 2.5, 0.7, 0.01450297916074652, 10296
40, 3, 70, 0.2, 0.01, 0.06239145593366504, 10296
40, 3, 70, 0.2, 0.09, 0.0591424564431636, 10296
40, 3, 70, 0.2, 0.3, 0.01450297916074652, 10296
40, 3, 70, 0.2, 0.5, 0.01450297916074652, 10296
40, 3, 70, 0.2, 0.7, 0.01450297916074652, 10296
40, 3, 70, 0.5, 0.01, 0.06001416230984522, 10296
40, 3, 70, 0.5, 0.09, 0.05343742212365484, 10296
40, 3, 70, 0.5, 0.3, 0.01450297916074652, 10296
40, 3, 70, 0.5, 0.5, 0.01450297916074652, 10296
40, 3, 70, 0.5, 0.7, 0.01450297916074652, 10296
40, 3, 70, 1.0, 0.01, 0.044032063207408136, 10296
40, 3, 70, 1.0, 0.09, 0.04404330885723775, 10296
40, 3, 70, 1.0, 0.3, 0.01450297916074652, 10296
40, 3, 70, 1.0, 0.5, 0.01450297916074652, 10296
40, 3, 70, 1.0, 0.7, 0.01450297916074652, 10296
40, 3, 70, 2.0, 0.01, 0.032315273844444395, 10296
40, 3, 70, 2.0, 0.09, 0.0296873067458654, 10296
40, 3, 70, 2.0, 0.3, 0.01450297916074652, 10296
40, 3, 70, 2.0, 0.5, 0.01450297916074652, 10296
40, 3, 70, 2.0, 0.7, 0.01450297916074652, 10296
40, 3, 70, 2.5, 0.01, 0.027916918073052775, 10296
40, 3, 70, 2.5, 0.09, 0.025835601042445342, 10296
40, 3, 70, 2.5, 0.3, 0.01450297916074652, 10296
40, 3, 70, 2.5, 0.5, 0.01450297916074652, 10296
40, 3, 70, 2.5, 0.7, 0.01450297916074652, 10296
40, 3, 120, 0.2, 0.01, 0.06172331343148481, 10296
40, 3, 120, 0.2, 0.09, 0.012394993347559273, 10296
40, 3, 120, 0.2, 0.3, 0.01450297916074652, 10296
40, 3, 120, 0.2, 0.5, 0.01450297916074652, 10296
40, 3, 120, 0.2, 0.7, 0.01450297916074652, 6888
40, 3, 120, 0.5, 0.01, 0.048037811218262096, 10296
40, 3, 120, 0.5, 0.09, 0.01229471877832673, 10296
40, 3, 120, 0.5, 0.3, 0.01450297916074652, 10296
40, 3, 120, 0.5, 0.5, 0.01450297916074652, 10296
40, 3, 120, 0.5, 0.7, 0.01450297916074652, 6888
40, 3, 120, 1.0, 0.01, 0.03757769850737549, 10296
40, 3, 120, 1.0, 0.09, 0.012388828599059862, 10296
40, 3, 120, 1.0, 0.3, 0.01450297916074652, 10296
40, 3, 120, 1.0, 0.5, 0.01450297916074652, 10296
40, 3, 120, 1.0, 0.7, 0.01450297916074652, 6888
40, 3, 120, 2.0, 0.01, 0.023654830423435334, 10296
40, 3, 120, 2.0, 0.09, 0.013823944748124461, 10296
40, 3, 120, 2.0, 0.3, 0.01450297916074652, 10296
40, 3, 120, 2.0, 0.5, 0.01450297916074652, 10296
40, 3, 120, 2.0, 0.7, 0.01450297916074652, 6888
40, 3, 120, 2.5, 0.01, 0.020867272973882144, 10296
40, 3, 120, 2.5, 0.09, 0.014686788334741824, 10296
40, 3, 120, 2.5, 0.3, 0.01450297916074652, 10296
40, 3, 120, 2.5, 0.5, 0.01450297916074652, 10296
40, 3, 120, 2.5, 0.7, 0.01450297916074652, 6888
40, 3, 150, 0.2, 0.01, 0.05586987808474564, 10296
40, 3, 150, 0.2, 0.09, 0.012704774413457147, 10296
40, 3, 150, 0.2, 0.3, 0.01450297916074652, 10296
40, 3, 150, 0.2, 0.5, 0.01450297916074652, 10296
40, 3, 150, 0.2, 0.7, 0.01450297916074652, 6888
40, 3, 150, 0.5, 0.01, 0.04143690365414774, 10296
40, 3, 150, 0.5, 0.09, 0.012606716048062598, 10296
40, 3, 150, 0.5, 0.3, 0.01450297916074652, 10296
40, 3, 150, 0.5, 0.5, 0.01450297916074652, 10296
40, 3, 150, 0.5, 0.7, 0.01450297916074652, 6888
40, 3, 150, 1.0, 0.01, 0.0334352807748372, 10296
40, 3, 150, 1.0, 0.09, 0.012609374472664862, 10296
40, 3, 150, 1.0, 0.3, 0.01450297916074652, 10296
40, 3, 150, 1.0, 0.5, 0.01450297916074652, 10296
40, 3, 150, 1.0, 0.7, 0.01450297916074652, 6888
40, 3, 150, 2.0, 0.01, 0.022138577969278875, 10296
40, 3, 150, 2.0, 0.09, 0.013773944929260231, 10296
40, 3, 150, 2.0, 0.3, 0.01450297916074652, 10296
40, 3, 150, 2.0, 0.5, 0.01450297916074652, 10296
40, 3, 150, 2.0, 0.7, 0.01450297916074652, 6888
40, 3, 150, 2.5, 0.01, 0.019795597189952018, 10296
40, 3, 150, 2.5, 0.09, 0.014413309809915956, 10296
40, 3, 150, 2.5, 0.3, 0.01450297916074652, 10296
40, 3, 150, 2.5, 0.5, 0.01450297916074652, 10296
40, 3, 150, 2.5, 0.7, 0.01450297916074652, 6888
40, 5, 10, 0.2, 0.01, 0.06184875281551618, 17112
40, 5, 10, 0.2, 0.09, 0.06484194355863822, 17112
40, 5, 10, 0.2, 0.3, 0.045110597583048494, 17112
40, 5, 10, 0.2, 0.5, 0.01450297916074652, 17112
40, 5, 10, 0.2, 0.7, 0.01450297916074652, 17112
40, 5, 10, 0.5, 0.01, 0.06220765885582949, 17112
40, 5, 10, 0.5, 0.09, 0.06056464932049538, 17112
40, 5, 10, 0.5, 0.3, 0.04204385025395389, 17112
40, 5, 10, 0.5, 0.5, 0.01450297916074652, 17112
40, 5, 10, 0.5, 0.7, 0.01450297916074652, 17112
40, 5, 10, 1.0, 0.01, 0.055962423305776415, 17112
40, 5, 10, 1.0, 0.09, 0.054897321879985285, 17112
40, 5, 10, 1.0, 0.3, 0.03716789525120412, 17112
40, 5, 10, 1.0, 0.5, 0.01450297916074652, 17112
40, 5, 10, 1.0, 0.7, 0.01450297916074652, 17112
40, 5, 10, 2.0, 0.01, 0.05121129446590943, 17112
40, 5, 10, 2.0, 0.09, 0.048164939301960655, 17112
40, 5, 10, 2.0, 0.3, 0.03229406023239671, 17112
40, 5, 10, 2.0, 0.5, 0.01450297916074652, 17112
40, 5, 10, 2.0, 0.7, 0.01450297916074652, 17112
40, 5, 10, 2.5, 0.01, 0.05235829849347862, 17112
40, 5, 10, 2.5, 0.09, 0.05081742932119186, 17112
40, 5, 10, 2.5, 0.3, 0.03259519578503595, 17112
40, 5, 10, 2.5, 0.5, 0.01450297916074652, 17112
40, 5, 10, 2.5, 0.7, 0.01450297916074652, 17112
40, 5, 30, 0.2, 0.01, 0.07705697130395914, 17112
40, 5, 30, 0.2, 0.09, 0.07875540623865893, 17112
40, 5, 30, 0.2, 0.3, 0.01450297916074652, 17112
40, 5, 30, 0.2, 0.5, 0.01450297916074652, 17112
40, 5, 30, 0.2, 0.7, 0.01450297916074652, 13704
40, 5, 30, 0.5, 0.01, 0.0638583326243886, 17112
40, 5, 30, 0.5, 0.09, 0.07104374775240696, 17112
40, 5, 30, 0.5, 0.3, 0.01450297916074652, 17112
40, 5, 30, 0.5, 0.5, 0.01450297916074652, 17112
40, 5, 30, 0.5, 0.7, 0.01450297916074652, 13704
40, 5, 30, 1.0, 0.01, 0.04971427411118892, 17112
40, 5, 30, 1.0, 0.09, 0.05477745763742518, 17112
40, 5, 30, 1.0, 0.3, 0.01450297916074652, 17112
40, 5, 30, 1.0, 0.5, 0.01450297916074652, 17112
40, 5, 30, 1.0, 0.7, 0.01450297916074652, 13704
40, 5, 30, 2.0, 0.01, 0.03447607205203572, 17112
40, 5, 30, 2.0, 0.09, 0.03118000966336509, 17112
40, 5, 30, 2.0, 0.3, 0.01450297916074652, 17112
40, 5, 30, 2.0, 0.5, 0.01450297916074652, 17112
40, 5, 30, 2.0, 0.7, 0.01450297916074652, 13704
40, 5, 30, 2.5, 0.01, 0.03207491100990872, 17112
40, 5, 30, 2.5, 0.09, 0.029530478046313438, 17112
40, 5, 30, 2.5, 0.3, 0.01450297916074652, 17112
40, 5, 30, 2.5, 0.5, 0.01450297916074652, 17112
