725, 12157744, 12308082, 10341298, 12787501, 12434225, 13170089, 11813583, 11598367, 12817502, 10608545, 13036272, 13745114, 14876078, 13106164, 12727097, 13556653, 13380045, 13066885, 14232182
730, 15212457, 10685155, 11732993, 10845747, 10034761, 10046447, 11043133, 10469428, 13510882, 10977610, 11768693, 14941637, 14054890, 10879594, 10159010, 11870679, 11548927, 14706449, 10037323
735, 10741525, 9866004, 15759995, 13569729, 12357073, 10797090, 11580299, 14506682, 12902738, 15005299, 13601322, 12728429, 19415263, 10638668, 13659990, 15396017, 9966769, 10737999, 12419431
740, 9912619, 14769092, 9904836, 14180220, 15624556, 13872429, 17490216, 10937210, 15138761, 12973595, 10227556, 11053792, 11447376, 13976965, 15354319, 16436265, 13624321, 10327714, 14656355
745, 11016823, 15549508, 15961589, 12284456, 11873597, 13841984, 13827173, 13744030, 14869833, 11671128, 12465940, 12782005, 15436682, 13707099, 15372933, 14719887, 12577919, 12731339, 13652129
750, 14272939, 14886178, 16277954, 10399343, 10398112, 10644098, 11253905, 11534672, 10130846, 14072293, 13614393, 15343713, 14075000, 16764502, 12193213, 15627239, 15634706, 11259931, 14610773
755, 15838175, 12004441, 13889739, 12713992, 15298225, 14207037, 15806495, 11152775, 15549931, 17015292, 14491108, 14228857, 14087824, 11282269, 16073903, 15368511, 12065536, 16272839, 14654009
760, 15784471, 14131303, 11530997, 10062669, 13712540, 11094267, 14599839, 14422763, 12200955, 13466274, 13670020, 11903124, 11838749, 15155343, 11911966, 11495279, 12735889, 12299610, 13604417
765, 10833630, 11653021, 11647738, 10364003, 11297905, 11688271, 13603067, 11798931, 13898177, 14711108, 13644908, 16101187, 16432614, 14945462, 11590397, 14318084, 13770323, 13609480, 13827354
770, 17338123, 14696933, 13754187, 13608603, 12449772, 14579619, 11160807, 16383658, 10648844, 16317307, 15546248, 11490039, 15603124, 11238039, 15633374, 14581362, 13495991, 14157187, 14509804
775, 11913966, 14865195, 13916125, 14792741, 11826541, 12482406, 12211352, 11985175, 16087882, 12973882, 12013181, 15421821, 11535044, 17683905, 15560082, 11371362, 13891686, 12854398, 12923451
780, 12678444, 13499164, 14063815, 10682273, 13594347, 10563354, 11237779, 14378306, 11718739, 14812039, 14821775, 13866297, 15486087, 11786785, 16886063, 12469363, 14991665, 13657092, 12249412
785, 16591232, 10989877, 15342950, 19203980, 14802599, 16347794, 13937173, 13906161, 13619537, 11949746, 14411703, 14900363, 15396374, 11213325, 15870546, 12276365, 16433892, 12183524, 15382808
790, 14202163, 10904478, 14839008, 14689799, 12492183, 12608052, 9824396, 13137366, 12587929, 12147069, 14512485, 14569615, 15765870, 15952624, 12853164, 15312691, 13613276, 12391043, 13719578
795, 14791882, 10963903, 12828343, 11748679, 12188035, 11463840, 15059095, 12398908, 13318110, 12120241, 16849629, 15905116, 12648454, 10257310, 16587269, 10930919, 15829853, 11915500, 14670117
800, 15330309, 12650584, 16931345, 14959565, 17140574, 11302379, 12134414, 16408646, 10165491, 16341389, 13768691, 12372485, 15870542, 11744467, 14963015, 13283123, 13414500, 15024852, 13127618
805, 17840869, 12322651, 13835402, 10750125, 13423624, 15711576, 11029911, 14176885, 18660417, 14200951, 10916885, 15697447, 11397570, 13830913, 12853416, 17156928, 12279966, 12344625, 14874204
810, 18485312, 14230876, 10085249, 14533600, 17875399, 16613473, 16749130, 13681818, 13378215, 17562767, 12773970, 13587438, 13649244, 16429537, 11708184, 16316186, 19756695, 15845511, 13757879
815, 13677043, 16428224, 16239526, 11070141, 13252437, 15779734, 15570057, 12775618, 11920953, 19106642, 14219536, 12307625, 17684424, 12547586, 10464560, 12538277, 11430277, 16950676, 9543977
820, 15318067, 13854988, 17064215, 14371399, 15959919, 12037979, 11930191, 12476169, 13671522, 17686438, 15332203, 15001797, 15242330, 15191008, 14537432, 14767702, 10188327, 15579457, 11663289
825, 10927679, 13134170, 12758050, 16141827, 13666725, 15302720, 15850890, 16722710, 12470993, 16522215, 15279615, 15976239, 11946396, 14881081, 15758568, 18469186, 15857464, 12377119, 10619555
830, 14059561, 16204132, 15666201, 15534682, 11313713, 12453053, 14195297, 16309755, 11645326, 13387188, 14597567, 11060139, 13789677, 12264950, 13601504, 17747863, 17359839, 15668394, 15647528
835, 11678910, 12918082, 14472248, 12356799, 12726392, 11282380, 20097963, 17002808, 17639622, 12624277, 13504566, 16373575, 15689939, 12137849, 13864703, 13154673, 13818191, 18154993, 11888016
840, 18229403, 17386777, 14147901, 16513816, 13302441, 13854181, 17698001, 16210489, 13726062, 15860466, 17742410, 11762092, 16503645, 14648212, 14641212, 12617953, 10512192, 12192118, 11797265
845, 18002642, 15423957, 14304413, 11308248, 14834973, 12609077, 18710689, 18164760, 15277716, 13171109, 14601045, 14432871, 13102017, 17006180, 17110869, 16519420, 15940912, 13990002, 16459956
850, 13368687, 16935993, 10892226, 13181413, 13712753, 15443703, 13791673, 17514209, 15292351, 14311347, 12159737, 12268741, 17315550, 16299510, 17180379, 12514077, 15691545, 13837530, 15114403
855, 17006394, 14196746, 18192714, 19189390, 15386680, 18724816, 11883276, 21186326, 13888961, 16487202, 16003470, 14290929, 13174056, 17523132, 17509081, 11901379, 18207934, 14519369, 11864306
860, 16614654, 12783821, 16030104, 14623678, 13347989, 15656201, 20256021, 19191002, 14270629, 16636771, 15955576, 15406481, 11810004, 17494828, 12560117, 17177188, 13189703, 14578255, 16634656
865, 12417091, 17916382, 15935319, 14020129, 16657470, 18377108, 18251191, 12351873, 15558371, 16169146, 11817629, 16672507, 12990786, 19129971, 16805540, 12169452, 19070891, 17792278, 15746352
870, 17438114, 18295918, 16036240, 15178932, 13129919, 16718431, 12433472, 15362493, 17808089, 12072853, 18523440, 12773720, 14557494, 15501409, 17007152, 12986966, 20874854, 13544282, 39061688
875, 14651881, 15704864, 13389108, 14257938, 14010273, 15260793, 15740001, 13142005, 15687979, 15866800, 14096772, 16158584, 16270582, 14424489, 12374662, 15596400, 13545923, 15532847, 13805749
880, 13631339, 16061529, 19936970, 16411712, 17435212, 16068763, 17530553, 12196621, 17040950, 15385212, 16689128, 13121345, 13155350, 13710410, 12790140, 15922123, 14824950, 16624564, 17352003
885, 18006608, 16120110, 15187635, 16069092, 14794631, 12698541, 13338862, 12366696, 18081629, 12651832, 18748137, 17000087, 17829298, 15099809, 13929310, 15775174, 14168905, 13923952, 16986591
890, 17557440, 15559408, 15248075, 13995876, 14277340, 14880048, 16096971, 15957007, 17028902, 15645714, 13579912, 14960947, 16266288, 15971995, 20494855, 17680317, 14204753, 11429138, 20667676
895, 17207750, 13947055, 15058993, 17790029, 17697983, 17935137, 15375352, 18689753, 17145969, 14397347, 20255544, 14105973, 13662683, 12521957, 14253947, 13725673, 17754742, 16775603, 19039059
900, 19384946, 16375437, 17522214, 14894216, 13650546, 12893408, 15005441, 18627227, 18159240, 13400398, 14705365, 12230934, 15878589, 13569544, 19716514, 14979375, 14681779, 19580080, 17474672
905, 18494669, 10481314, 19944329, 17588214, 15965420, 16459726, 15508604, 13123315, 12843906, 14070655, 15564243, 14947577, 12553519, 15128145, 17461496, 17053861, 16527168, 15039330, 16820396
910, 13929580, 14205893, 17294762, 14624252, 14276494, 19453864, 12762462, 15281952, 17947429, 17416498, 17670087, 12969805, 14864687, 17702511, 17034993, 18464942, 12935182, 17958233, 12950770
915, 25894459, 13073383, 17146152, 18951499, 16185918, 16577794, 17151480, 18296026, 18406116, 13655013, 22227779, 18219404, 15480701, 15417704, 16834557, 18189112, 17280372, 15230509, 19715497
920, 16136920, 19143677, 18489771, 13649160, 13897139, 16046417, 16690794, 19240985, 17481101, 17633769, 16812937, 16643707, 16878801, 15932284, 23993870, 17825773, 12257162, 13077913, 15720845
925, 16277804, 17643250, 15700511, 14834700, 16764241, 17090276, 17295440, 18131562, 14385030, 17681784, 18081769, 20265733, 19366358, 12268297, 20155231, 16307943, 19936253, 17730183, 15816741
930, 14088503, 17523982, 16154082, 18077386, 16496944, 16857437, 16908286, 16655814, 20686833, 18324346, 13639580, 19686869, 14492410, 19786499, 14420645, 13467803, 14911431, 14313778, 13491766
935, 14311796, 17331780, 18900624, 19093028, 18988190, 13724877, 18505477, 15826635, 15881769, 16532125, 14516926, 19824023, 17452168, 13160607, 16630998, 14045989, 16978647, 14385938, 18863818
940, 17151363, 19353202, 21327135, 18755104, 19814378, 12658424, 19057818, 27096961, 15126611, 17137332, 20032008, 14603794, 18308194, 19543471, 21525735, 18611761, 14194718, 18613622, 13354875
945, 19589104, 18625544, 19357616, 14765565, 18955269, 20291201, 16395866, 15648954, 20832299, 16946213, 17986759, 17938997, 16659831, 18196855, 14487427, 16429638, 17219094, 19111063, 15596174
950, 18743342, 19570833, 15833554, 14256957, 17459836, 21417171, 12995660, 18740606, 14926803, 19639098, 17268490, 18552737, 14958410, 13974963, 18995634, 17021395, 13628696, 18529425, 29353988
955, 19763680, 18284661, 18613595, 16300313, 17867592, 14875669, 20505353, 16642901, 18856296, 16532795, 16283787, 18104822, 16080982, 19017613, 16324702, 12685731, 17125640, 17419460, 19795300
960, 16065179, 17817066, 17837450, 18275509, 19502909, 20393671, 19214816, 17577627, 18429350, 16945446, 14094630, 14256683, 18372937, 18465402, 18204716, 15443300, 20178045, 17623430, 16270258
965, 17847918, 21311129, 12934784, 18800912, 16271872, 15251246, 17018498, 18384061, 19043606, 17906465, 20136927, 15850203, 16273777, 19520964, 19018268, 19484001, 19210205, 18074797, 17272701
970, 17014424, 14309192, 18164854, 19782862, 19966410, 14398646, 16511933, 15719931, 21843763, 16021581, 17138786, 14144808, 17258560, 19231910, 16074685, 16700502, 14926268, 19445974, 14896289
975, 16847737, 17679744, 18138156, 18262285, 18090533, 20087019, 15153865, 18927208, 20241863, 17689561, 20347048, 16172382, 17057189, 20258562, 20205504, 15470986, 16451127, 18208658, 20527285
980, 19735202, 16294615, 13329953, 17449043, 18124007, 12674863, 17516153, 17499943, 18632822, 18014768, 17320550, 14217441, 17875465, 17267269, 17292448, 20638754, 27323110, 16616902, 19296478
985, 16448568, 13157574, 19134572, 19150407, 18449545, 20818411, 16980045, 16636649, 17794005, 18033802, 19151877, 16417771, 16343031, 19056603, 14454862, 17469541, 20523236, 14553511, 15545579
990, 16620903, 19152340, 18634020, 17809109, 17717441, 17616664, 16326522, 15880361, 20275082, 15745929, 15443947, 19302811, 18783934, 19396179, 18263691, 19905084, 16926724, 19268590, 17896996
995, 18163791, 17117890, 20238693, 15958226, 19477564, 16074236, 17901981, 16272183, 14200300, 15617894, 18025623, 18132678, 19757101, 14971042, 19839150, 16253665, 19245508, 18056451, 17188115
